# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
     21844   -1.7268270977e+01    2.4046864147e-01    9.7485936201e+02    9.7500000000e+02    1.0000000000e-01   -1.7277757849e+01    9.8780298486e-01    1.0000000000e+00
     21845   -1.7247397588e+01    2.0179442672e-01    9.7876644362e+02    9.7900000000e+02    1.0000000000e-01   -1.7281851766e+01    9.8542464741e-01    9.9795709908e-01
     21846   -1.7250774916e+01    1.9096047279e-01    9.7769042969e+02    9.7800000000e+02    5.0000000000e-02   -1.7280830069e+01    9.9086012460e-01    1.0000000000e+00
     21847   -1.7251829002e+01    1.3982315746e-01    9.7770786677e+02    9.7800000000e+02    0.0000000000e+00   -1.7280829389e+01    9.9033460042e-01    9.9795501022e-01
     21848   -1.7248292379e+01    1.6124189174e-01    9.7770556207e+02    9.7800000000e+02    5.0000000000e-02   -1.7280828863e+01    9.8985131769e-01    9.9897750511e-01
     21849   -1.7268812906e+01    1.8300640601e-01    9.7778112598e+02    9.7800000000e+02    2.5000000000e-02   -1.7280828386e+01    9.8876178164e-01    9.9795501022e-01
     21850   -1.7242446181e+01    5.1118333154e-01    9.7676425941e+02    9.7700000000e+02    5.0000000000e-02   -1.7279804729e+01    9.8842949400e-01    9.9795291709e-01
     21851   -1.7253996586e+01    2.4957998175e-01    9.7471623087e+02    9.7500000000e+02    5.0000000000e-02   -1.7277755848e+01    9.8941163294e-01    1.0000000000e+00
     21852   -1.7240712065e+01    2.4267405594e-01    9.7669482551e+02    9.7700000000e+02    5.0000000000e-02   -1.7279804122e+01    9.8797292704e-01    9.9897645855e-01
     21853   -1.7254049368e+01    2.3107319630e-01    9.7668083575e+02    9.7700000000e+02    2.5000000000e-02   -1.7279803744e+01    9.8916439626e-01    9.9897645855e-01
     21854   -1.7265156349e+01    2.1330442592e-01    9.7680423644e+02    9.7700000000e+02    2.5000000000e-02   -1.7279802758e+01    9.9014857288e-01    1.0000000000e+00
     21855   -1.7283257449e+01    2.3633037456e-01    9.7693698523e+02    9.7700000000e+02    0.0000000000e+00   -1.7279802383e+01    9.9149641231e-01    1.0000000000e+00
     21856   -1.7277606700e+01    1.8893736541e-01    9.7899918722e+02    9.7900000000e+02    5.0000000000e-02   -1.7281847506e+01    9.8712212188e-01    9.9897854954e-01
     21857   -1.7275300783e+01    1.8551448721e-01    9.7994774976e+02    9.8000000000e+02    5.0000000000e-02   -1.7282869397e+01    9.8960407686e-01    9.9897959184e-01
     21858   -1.7293559490e+01    4.6786304837e-01    9.7993174271e+02    9.8000000000e+02    2.5000000000e-02   -1.7282870100e+01    9.9038502678e-01    1.0000000000e+00
     21859   -1.7267835971e+01    1.8648107187e-01    9.8088177179e+02    9.8100000000e+02    2.5000000000e-02   -1.7283890585e+01    9.8557106415e-01    1.0000000000e+00
     21860   -1.7261389839e+01    1.8895229994e-01    9.8279039008e+02    9.8300000000e+02    5.0000000000e-02   -1.7285928679e+01    9.8907296756e-01    9.9796541200e-01
     21861   -1.7250683434e+01    8.2310081531e-01    9.8370770704e+02    9.8400000000e+02    7.5000000000e-02   -1.7286945711e+01    9.8831354489e-01    9.9898373984e-01
     21862   -1.7267995005e+01    2.3709042723e-01    9.8383872529e+02    9.8400000000e+02    2.5000000000e-02   -1.7286945672e+01    9.8818908517e-01    9.9898373984e-01
     21863   -1.7260535804e+01    2.4458497111e-01    9.8576049658e+02    9.8600000000e+02    7.5000000000e-02   -1.7288975600e+01    9.8990178262e-01    9.9898580122e-01
     21864   -1.7255751903e+01    2.2135668572e-01    9.8470154772e+02    9.8500000000e+02    2.5000000000e-02   -1.7287961149e+01    9.9052278727e-01    9.9695431472e-01
     21865   -1.7253988993e+01    1.9854377537e-01    9.8170485003e+02    9.8200000000e+02    7.5000000000e-02   -1.7284910738e+01    9.8826606572e-01    9.9694501018e-01
     21866   -1.7252377973e+01    2.0244933773e-01    9.7972204481e+02    9.8000000000e+02    5.0000000000e-02   -1.7282871704e+01    9.8994407022e-01    9.9897959184e-01
     21867   -1.7261574124e+01    2.4637777979e-01    9.7875535251e+02    9.7900000000e+02    2.5000000000e-02   -1.7281850396e+01    9.8848056667e-01    9.9897854954e-01
     21868   -1.7249420050e+01    2.4436240066e-01    9.7774687784e+02    9.7800000000e+02    2.5000000000e-02   -1.7280827972e+01    9.8999870474e-01    9.9591002045e-01
     21869   -1.7230413752e+01    2.1714345480e-01    9.7562772738e+02    9.7600000000e+02    7.5000000000e-02   -1.7278780858e+01    9.8887594352e-01    9.9795081967e-01
     21870   -1.7236651343e+01    2.4161982377e-01    9.7556208144e+02    9.7600000000e+02    5.0000000000e-02   -1.7278780271e+01    9.8657520649e-01    9.9897540984e-01
     21871   -1.7249713936e+01    2.6325657151e-01    9.7566105078e+02    9.7600000000e+02    2.5000000000e-02   -1.7278778814e+01    9.8416122032e-01    1.0000000000e+00
     21872   -1.7255817375e+01    2.4716145329e-01    9.7573971607e+02    9.7600000000e+02    0.0000000000e+00   -1.7278777643e+01    9.8679400473e-01    9.9692622951e-01
     21873   -1.7245931896e+01    1.9103843480e-01    9.7375024338e+02    9.7400000000e+02    7.5000000000e-02   -1.7276725787e+01    9.8610353293e-01    9.9897330595e-01
     21874   -1.7247064312e+01    1.7934462342e-01    9.7370755011e+02    9.7400000000e+02    2.5000000000e-02   -1.7276725493e+01    9.8582899550e-01    9.9897330595e-01
     21875   -1.7253236916e+01    1.9924666143e-01    9.7274806365e+02    9.7300000000e+02    2.5000000000e-02   -1.7275697525e+01    9.8977168169e-01    9.9691675231e-01
     21876   -1.7236697172e+01    1.4927014936e-01    9.7073606441e+02    9.7100000000e+02    7.5000000000e-02   -1.7273639217e+01    9.9152540495e-01    9.9794026777e-01
     21877   -1.7251456262e+01    1.5646733713e-01    9.7072512301e+02    9.7100000000e+02    5.0000000000e-02   -1.7273638805e+01    9.8765386986e-01    1.0000000000e+00
     21878   -1.7264882529e+01    1.8095351169e-01    9.7184356106e+02    9.7200000000e+02    2.5000000000e-02   -1.7274666973e+01    9.8704798121e-01    9.9897119342e-01
     21879   -1.7271025255e+01    1.8417454379e-01    9.7093898011e+02    9.7100000000e+02    2.5000000000e-02   -1.7273637144e+01    9.8925714750e-01    9.9794026777e-01
     21880   -1.7254486588e+01    1.6853208434e-01    9.6990489855e+02    9.7000000000e+02    5.0000000000e-02   -1.7272606867e+01    9.8568569072e-01    9.9793814433e-01
     21881   -1.7258177242e+01    1.8908567639e-01    9.6885120590e+02    9.6900000000e+02    5.0000000000e-02   -1.7271575809e+01    9.9061004171e-01    9.9690402477e-01
     21882   -1.7247974577e+01    1.9383610777e-01    9.6684296020e+02    9.6700000000e+02    7.5000000000e-02   -1.7269509338e+01    9.8646487216e-01    9.9793174767e-01
     21883   -1.7222953291e+01    1.9020735391e-01    9.6667445967e+02    9.6700000000e+02    5.0000000000e-02   -1.7269509152e+01    9.8522810416e-01    1.0000000000e+00
     21884   -1.7239585217e+01    1.8699205693e-01    9.6761967043e+02    9.6800000000e+02    2.5000000000e-02   -1.7270542092e+01    9.8800106962e-01    9.9896694215e-01
     21885   -1.7246895750e+01    1.4107750789e-01    9.7071136231e+02    9.7100000000e+02    5.0000000000e-02   -1.7273634677e+01    9.8608411127e-01    9.9897013388e-01
     21886   -1.7234754803e+01    1.9860967128e-01    9.7167450968e+02    9.7200000000e+02    5.0000000000e-02   -1.7274662977e+01    9.9132286688e-01    9.9897119342e-01
     21887   -1.7228382175e+01    1.6291286772e-01    9.7059080906e+02    9.7100000000e+02    2.5000000000e-02   -1.7273632940e+01    9.8905254522e-01    9.9897013388e-01
     21888   -1.7239043398e+01    5.7760105987e-01    9.7149877733e+02    9.7200000000e+02    5.0000000000e-02   -1.7274661019e+01    9.8853922464e-01    9.9794238683e-01
     21889   -1.7212060675e+01    1.9871791732e-01    9.7044233459e+02    9.7100000000e+02    5.0000000000e-02   -1.7273630136e+01    9.8712817657e-01    9.9794026777e-01
     21890   -1.7226304356e+01    1.5632810491e-01    9.6849347045e+02    9.6900000000e+02    5.0000000000e-02   -1.7271567219e+01    9.9153113514e-01    9.9793601651e-01
     21891   -1.7238359616e+01    1.6277725896e-01    9.6862617053e+02    9.6900000000e+02    5.0000000000e-02   -1.7271564926e+01    9.9138605009e-01    9.9690402477e-01
     21892   -1.7245495756e+01    2.2114817869e-01    9.6673656815e+02    9.6700000000e+02    7.5000000000e-02   -1.7269497168e+01    9.8832286995e-01    1.0000000000e+00
     21893   -1.7250371346e+01    2.1093814409e-01    9.6678565994e+02    9.6700000000e+02    0.0000000000e+00   -1.7269496077e+01    9.8981609367e-01    9.9896587384e-01
     21894   -1.7253673776e+01    1.7928756324e-01    9.6784689243e+02    9.6800000000e+02    5.0000000000e-02   -1.7270528904e+01    9.8761317634e-01    9.9690082645e-01
     21895   -1.7255943855e+01    1.8523195739e-01    9.6487910714e+02    9.6500000000e+02    7.5000000000e-02   -1.7267424376e+01    9.8880641666e-01    9.9896373057e-01
     21896   -1.7247969736e+01    1.5010817781e-01    9.6584275048e+02    9.6600000000e+02    5.0000000000e-02   -1.7268459718e+01    9.8916275575e-01    1.0000000000e+00
     21897   -1.7240486300e+01    1.5713437780e-01    9.6675252347e+02    9.6700000000e+02    0.0000000000e+00   -1.7269494092e+01    9.9063456632e-01    9.9896587384e-01
     21898   -1.7249044474e+01    1.6737063854e-01    9.6776480602e+02    9.6800000000e+02    5.0000000000e-02   -1.7270527033e+01    9.9030572573e-01    9.9896694215e-01
     21899   -1.7231152667e+01    1.5991964661e-01    9.6869719680e+02    9.6900000000e+02    5.0000000000e-02   -1.7271558564e+01    9.8650461954e-01    9.9690402477e-01
     21900   -1.7243942590e+01    1.4796239719e-01    9.6669675250e+02    9.6700000000e+02    7.5000000000e-02   -1.7269491845e+01    9.8633346485e-01    1.0000000000e+00
     21901   -1.7251664153e+01    1.9839259482e-01    9.6876783247e+02    9.6900000000e+02    5.0000000000e-02   -1.7271556542e+01    9.8762009206e-01    9.9587203302e-01
     21902   -1.7255916447e+01    1.7933328928e-01    9.6685623173e+02    9.6700000000e+02    7.5000000000e-02   -1.7269489591e+01    9.9074915350e-01    9.9793174767e-01
     21903   -1.7252446067e+01    1.4625807982e-01    9.6686544868e+02    9.6700000000e+02    5.0000000000e-02   -1.7269489108e+01    9.9033602128e-01    1.0000000000e+00
     21904   -1.7242386367e+01    1.8357372264e-01    9.6876849295e+02    9.6900000000e+02    5.0000000000e-02   -1.7271554937e+01    9.8915213083e-01    9.9896800826e-01
     21905   -1.7212614750e+01    4.0662087101e-01    9.7154595040e+02    9.7200000000e+02    5.0000000000e-02   -1.7274645683e+01    9.9055306880e-01    9.9794238683e-01
     21906   -1.7235080005e+01    2.2100380117e-01    9.6952613393e+02    9.7000000000e+02    5.0000000000e-02   -1.7272585044e+01    9.8998147869e-01    9.9793814433e-01
     21907   -1.7247208852e+01    1.9862818115e-01    9.6872786750e+02    9.6900000000e+02    5.0000000000e-02   -1.7271551319e+01    9.8786412579e-01    9.9793601651e-01
     21908   -1.7236001827e+01    1.9734547085e-01    9.6872095090e+02    9.6900000000e+02    5.0000000000e-02   -1.7271550079e+01    9.8743499701e-01    9.9690402477e-01
     21909   -1.7244190791e+01    2.0753906856e-01    9.6574006136e+02    9.6600000000e+02    7.5000000000e-02   -1.7268448616e+01    9.8447632642e-01    1.0000000000e+00
     21910   -1.7249860922e+01    2.2959231073e-01    9.6876321699e+02    9.6900000000e+02    7.5000000000e-02   -1.7271548197e+01    9.8702587315e-01    9.9896800826e-01
     21911   -1.7252129763e+01    2.2014272369e-01    9.6979004162e+02    9.7000000000e+02    5.0000000000e-02   -1.7272578833e+01    9.8733758966e-01    9.9793814433e-01
     21912   -1.7268233121e+01    2.0265174751e-01    9.7087081731e+02    9.7100000000e+02    7.5000000000e-02   -1.7273608666e+01    9.8862098822e-01    1.0000000000e+00
     21913   -1.7253801276e+01    2.0859015546e-01    9.7087090105e+02    9.7100000000e+02    0.0000000000e+00   -1.7273608206e+01    9.8683735610e-01    9.9897013388e-01
     21914   -1.7253283448e+01    1.9718480577e-01    9.6980990878e+02    9.7000000000e+02    2.5000000000e-02   -1.7272578084e+01    9.8720337850e-01    9.9793814433e-01
     21915   -1.7249411836e+01    2.8607663043e-01    9.6979749462e+02    9.7000000000e+02    5.0000000000e-02   -1.7272577699e+01    9.8820476403e-01    9.9793814433e-01
     21916   -1.7258353341e+01    2.2730156957e-01    9.6783500236e+02    9.6800000000e+02    5.0000000000e-02   -1.7270513308e+01    9.8734195963e-01    9.9896694215e-01
     21917   -1.7276879123e+01    5.4003122146e-01    9.6691519792e+02    9.6700000000e+02    2.5000000000e-02   -1.7269479131e+01    9.9027034466e-01    9.9896587384e-01
     21918   -1.7273735241e+01    3.5846241682e-01    9.6596172361e+02    9.6600000000e+02    2.5000000000e-02   -1.7268444294e+01    9.8890823995e-01    1.0000000000e+00
     21919   -1.7267169135e+01    2.0919759726e-01    9.6799041739e+02    9.6800000000e+02    5.0000000000e-02   -1.7270513216e+01    9.8860109042e-01    9.9793388430e-01
     21920   -1.7255442689e+01    1.8680005420e-01    9.6592421413e+02    9.6600000000e+02    2.5000000000e-02   -1.7268445489e+01    9.9068086812e-01    9.9792960663e-01
     21921   -1.7260422889e+01    2.4823582790e-01    9.6491097005e+02    9.6500000000e+02    5.0000000000e-02   -1.7267409982e+01    9.8771311854e-01    1.0000000000e+00
     21922   -1.7252400604e+01    1.7509873117e-01    9.6687013328e+02    9.6700000000e+02    5.0000000000e-02   -1.7269480067e+01    9.8820185868e-01    1.0000000000e+00
     21923   -1.7257138365e+01    2.0983714993e-01    9.6784720133e+02    9.6800000000e+02    2.5000000000e-02   -1.7270513577e+01    9.9035693295e-01    9.9896694215e-01
     21924   -1.7262875778e+01    2.0467297820e-01    9.6889021534e+02    9.6900000000e+02    5.0000000000e-02   -1.7271545654e+01    9.8929264450e-01    9.9793601651e-01
     21925   -1.7280382679e+01    2.1196267703e-01    9.6701319647e+02    9.6700000000e+02    5.0000000000e-02   -1.7269479306e+01    9.8930413977e-01    9.9689762151e-01
     21926   -1.7280930070e+01    3.5340197023e-01    9.6507411840e+02    9.6500000000e+02    7.5000000000e-02   -1.7267408942e+01    9.8896578144e-01    9.9896373057e-01
     21927   -1.7276135932e+01    2.0044725652e-01    9.6505713449e+02    9.6500000000e+02    2.5000000000e-02   -1.7267409771e+01    9.8800924178e-01    9.9896373057e-01
     21928   -1.7280073038e+01    1.5003524798e-01    9.6609367686e+02    9.6600000000e+02    2.5000000000e-02   -1.7268446358e+01    9.8953298506e-01    1.0000000000e+00
     21929   -1.7271471153e+01    2.1028042433e-01    9.6606323979e+02    9.6600000000e+02    0.0000000000e+00   -1.7268446993e+01    9.8812296073e-01    9.9792960663e-01
     21930   -1.7263002919e+01    1.8114789255e-01    9.6400920565e+02    9.6400000000e+02    5.0000000000e-02   -1.7266375268e+01    9.8840512993e-01    1.0000000000e+00
     21931   -1.7262555431e+01    2.2533023641e-01    9.6594565242e+02    9.6600000000e+02    5.0000000000e-02   -1.7268448230e+01    9.8802205303e-01    9.9792960663e-01
     21932   -1.7261431220e+01    1.8877993432e-01    9.6593653746e+02    9.6600000000e+02    5.0000000000e-02   -1.7268448266e+01    9.8977863367e-01    1.0000000000e+00
     21933   -1.7252840611e+01    1.5508654039e-01    9.6687668004e+02    9.6700000000e+02    2.5000000000e-02   -1.7269482942e+01    9.9194367601e-01    9.9896587384e-01
     21934   -1.7251588285e+01    2.9951480718e-01    9.6583786435e+02    9.6600000000e+02    2.5000000000e-02   -1.7268448245e+01    9.8871587386e-01    1.0000000000e+00
     21935   -1.7268612816e+01    3.1221178493e-01    9.6590985427e+02    9.6600000000e+02    0.0000000000e+00   -1.7268447817e+01    9.8983397998e-01    1.0000000000e+00
     21936   -1.7253970997e+01    1.9325633477e-01    9.6692038920e+02    9.6700000000e+02    2.5000000000e-02   -1.7269481994e+01    9.8701200285e-01    9.9689762151e-01
     21937   -1.7250946112e+01    1.6335734855e-01    9.6487021521e+02    9.6500000000e+02    7.5000000000e-02   -1.7267411891e+01    9.8964053682e-01    9.9896373057e-01
     21938   -1.7251420136e+01    2.5236142266e-01    9.6384922446e+02    9.6400000000e+02    2.5000000000e-02   -1.7266374709e+01    9.8964820786e-01    9.9792531120e-01
     21939   -1.7265233765e+01    1.5547139700e-01    9.6393128778e+02    9.6400000000e+02    5.0000000000e-02   -1.7266374195e+01    9.8783850170e-01    1.0000000000e+00
     21940   -1.7268327819e+01    1.4017399759e-01    9.6399743501e+02    9.6400000000e+02    0.0000000000e+00   -1.7266373702e+01    9.9024977546e-01    1.0000000000e+00
     21941   -1.7274345662e+01    1.6140242959e-01    9.6503186153e+02    9.6500000000e+02    2.5000000000e-02   -1.7267410647e+01    9.8823232938e-01    1.0000000000e+00
     21942   -1.7279224934e+01    1.3668000289e-01    9.6508339551e+02    9.6500000000e+02    0.0000000000e+00   -1.7267410925e+01    9.8980135141e-01    9.9896373057e-01
     21943   -1.7269958868e+01    1.7860235539e-01    9.6605548710e+02    9.6600000000e+02    5.0000000000e-02   -1.7268447211e+01    9.8786518881e-01    9.9896480331e-01
     21944   -1.7273582767e+01    1.9733348123e-01    9.6602957192e+02    9.6600000000e+02    2.5000000000e-02   -1.7268447987e+01    9.9103395624e-01    9.9792960663e-01
     21945   -1.7274452167e+01    2.3552763894e-01    9.6508174825e+02    9.6500000000e+02    5.0000000000e-02   -1.7267412607e+01    9.8850553010e-01    1.0000000000e+00
     21946   -1.7258297269e+01    2.0275942976e-01    9.6795683177e+02    9.6800000000e+02    7.5000000000e-02   -1.7270517111e+01    9.8485250438e-01    9.9793388430e-01
     21947   -1.7249077685e+01    3.6064923570e-01    9.6585162203e+02    9.6600000000e+02    5.0000000000e-02   -1.7268449415e+01    9.8846164009e-01    9.9896480331e-01
     21948   -1.7268001870e+01    1.9069047843e-01    9.6492145314e+02    9.6500000000e+02    2.5000000000e-02   -1.7267413504e+01    9.8815000617e-01    9.9792746114e-01
     21949   -1.7267993220e+01    1.7565087621e-01    9.6302119286e+02    9.6300000000e+02    5.0000000000e-02   -1.7265338215e+01    9.8807172000e-01    9.9896157840e-01
     21950   -1.7273437051e+01    2.1184336576e-01    9.6404186148e+02    9.6400000000e+02    5.0000000000e-02   -1.7266376362e+01    9.8983671909e-01    9.9792531120e-01
     21951   -1.7269560852e+01    2.4690261131e-01    9.6306089841e+02    9.6300000000e+02    5.0000000000e-02   -1.7265338742e+01    9.9394571500e-01    9.9896157840e-01
     21952   -1.7262590097e+01    1.4659550151e-01    9.6201020839e+02    9.6200000000e+02    2.5000000000e-02   -1.7264300292e+01    9.8811861820e-01    9.9792099792e-01
     21953   -1.7238497362e+01    2.1039291215e-01    9.6186789620e+02    9.6200000000e+02    5.0000000000e-02   -1.7264300627e+01    9.9233402931e-01    9.9896049896e-01
     21954   -1.7231464011e+01    1.9824744355e-01    9.6371742032e+02    9.6400000000e+02    7.5000000000e-02   -1.7266377488e+01    9.9032710357e-01    9.9896265560e-01
     21955   -1.7244197283e+01    2.1504795399e-01    9.6273010654e+02    9.6300000000e+02    2.5000000000e-02   -1.7265338524e+01    9.9128864737e-01    9.9792315680e-01
     21956   -1.7258337133e+01    1.6344176099e-01    9.6187197139e+02    9.6200000000e+02    5.0000000000e-02   -1.7264298161e+01    9.9112314085e-01    1.0000000000e+00
     21957   -1.7249852953e+01    1.6592504010e-01    9.6189634511e+02    9.6200000000e+02    0.0000000000e+00   -1.7264297340e+01    9.8866687106e-01    9.9792099792e-01
     21958   -1.7262413931e+01    1.5867931382e-01    9.5993920664e+02    9.6000000000e+02    5.0000000000e-02   -1.7262215997e+01    9.9010991167e-01    1.0000000000e+00
     21959   -1.7272180630e+01    1.8357460716e-01    9.6004171484e+02    9.6000000000e+02    0.0000000000e+00   -1.7262215434e+01    9.9180392700e-01    9.9583333333e-01
     21960   -1.7286874171e+01    2.2219834220e-01    9.5620163271e+02    9.5600000000e+02    5.0000000000e-02   -1.7258040072e+01    9.9242741711e-01    1.0000000000e+00
     21961   -1.7270338985e+01    2.0021086986e-01    9.5717537575e+02    9.5700000000e+02    2.5000000000e-02   -1.7259086004e+01    9.8915167455e-01    9.9895506792e-01
     21962   -1.7278434241e+01    2.4130643769e-01    9.5714563706e+02    9.5700000000e+02    2.5000000000e-02   -1.7259087127e+01    9.9033218201e-01    1.0000000000e+00
     21963   -1.7244900605e+01    1.5905935361e-01    9.5701679094e+02    9.5700000000e+02    0.0000000000e+00   -1.7259087497e+01    9.9290941375e-01    9.9895506792e-01
     21964   -1.7249275569e+01    1.9352825028e-01    9.5886651394e+02    9.5900000000e+02    7.5000000000e-02   -1.7261175919e+01    9.9036534844e-01    1.0000000000e+00
     21965   -1.7259329094e+01    1.4804672902e-01    9.5991873504e+02    9.6000000000e+02    2.5000000000e-02   -1.7262217340e+01    9.8877284497e-01    9.9791666667e-01
     21966   -1.7247356631e+01    2.0247445429e-01    9.5893729553e+02    9.5900000000e+02    5.0000000000e-02   -1.7261174541e+01    9.8794305317e-01    1.0000000000e+00
     21967   -1.7258787279e+01    3.3626866033e-01    9.5888530252e+02    9.5900000000e+02    0.0000000000e+00   -1.7261174410e+01    9.9142363071e-01    1.0000000000e+00
     21968   -1.7260764682e+01    3.3268115046e-01    9.6091357032e+02    9.6100000000e+02    5.0000000000e-02   -1.7263257067e+01    9.8843660886e-01    9.9583766909e-01
     21969   -1.7272520648e+01    2.7478183336e-01    9.5705372835e+02    9.5700000000e+02    1.0000000000e-01   -1.7259085893e+01    9.9065263035e-01    9.9582027168e-01
     21970   -1.7268406548e+01    2.1457168033e-01    9.5414010162e+02    9.5400000000e+02    1.0000000000e-01   -1.7255946107e+01    9.8950906518e-01    9.9895178197e-01
     21971   -1.7262570189e+01    1.9548601887e-01    9.5805689848e+02    9.5800000000e+02    1.2500000000e-01   -1.7260130683e+01    9.9243239247e-01    9.9895615866e-01
     21972   -1.7269528623e+01    1.6650717276e-01    9.5706057269e+02    9.5700000000e+02    0.0000000000e+00   -1.7259086578e+01    9.8928158780e-01    9.9582027168e-01
     21973   -1.7257290721e+01    2.0539286406e-01    9.5606086440e+02    9.5600000000e+02    1.0000000000e-01   -1.7258041116e+01    9.8654112562e-01    9.9581589958e-01
     21974   -1.7258710891e+01    1.9539090270e-01    9.5603948452e+02    9.5600000000e+02    7.5000000000e-02   -1.7258041449e+01    9.8473043454e-01    9.9895397490e-01
     21975   -1.7270596594e+01    1.9034902098e-01    9.5705170552e+02    9.5700000000e+02    2.5000000000e-02   -1.7259086703e+01    9.9118194551e-01    9.9791013584e-01
     21976   -1.7257626821e+01    1.8095890086e-01    9.5605183590e+02    9.5600000000e+02    5.0000000000e-02   -1.7258041065e+01    9.9028017795e-01    9.9790794979e-01
     21977   -1.7254592800e+01    2.4222612534e-01    9.5400067881e+02    9.5400000000e+02    5.0000000000e-02   -1.7255947205e+01    9.9111339669e-01    1.0000000000e+00
     21978   -1.7248565474e+01    1.5782625073e-01    9.5395127751e+02    9.5400000000e+02    0.0000000000e+00   -1.7255946996e+01    9.8915554080e-01    9.9685534591e-01
     21979   -1.7285826110e+01    1.7538117199e-01    9.5213188784e+02    9.5200000000e+02    7.5000000000e-02   -1.7253848012e+01    9.8589784753e-01    9.9894957983e-01
     21980   -1.7280806301e+01    1.6862170814e-01    9.5227711800e+02    9.5200000000e+02    2.5000000000e-02   -1.7253847391e+01    9.9048098925e-01    9.9894957983e-01
     21981   -1.7278306520e+01    1.8046751688e-01    9.5223731644e+02    9.5200000000e+02    2.5000000000e-02   -1.7253848466e+01    9.9307899136e-01    1.0000000000e+00
     21982   -1.7270765402e+01    1.7507474229e-01    9.5516187668e+02    9.5500000000e+02    7.5000000000e-02   -1.7256995618e+01    9.8830508880e-01    1.0000000000e+00
     21983   -1.7287339605e+01    4.4750389053e-01    9.5615674628e+02    9.5600000000e+02    2.5000000000e-02   -1.7258042922e+01    9.8817468920e-01    9.9790794979e-01
     21984   -1.7265883420e+01    2.2642390375e-01    9.5716238335e+02    9.5700000000e+02    7.5000000000e-02   -1.7259088790e+01    9.8506728721e-01    9.9895506792e-01
     21985   -1.7259900765e+01    2.8747771271e-01    9.5803300014e+02    9.5800000000e+02    5.0000000000e-02   -1.7260134319e+01    9.8891546450e-01    1.0000000000e+00
     21986   -1.7271385952e+01    1.8877254234e-01    9.5903463383e+02    9.5900000000e+02    2.5000000000e-02   -1.7261177783e+01    9.8685907172e-01    9.9895724713e-01
     21987   -1.7267099850e+01    1.5085018816e-01    9.6204733335e+02    9.6200000000e+02    1.0000000000e-01   -1.7264301053e+01    9.8943476229e-01    9.9792099792e-01
     21988   -1.7257985136e+01    1.6110940184e-01    9.6099283436e+02    9.6100000000e+02    5.0000000000e-02   -1.7263261429e+01    9.9045923149e-01    1.0000000000e+00
     21989   -1.7260492969e+01    1.6852373480e-01    9.6194839518e+02    9.6200000000e+02    2.5000000000e-02   -1.7264301692e+01    9.8873933665e-01    9.9688149688e-01
     21990   -1.7270830696e+01    1.7716817369e-01    9.6202046207e+02    9.6200000000e+02    5.0000000000e-02   -1.7264301500e+01    9.8850829963e-01    9.9792099792e-01
     21991   -1.7267676805e+01    2.2397177507e-01    9.6105800434e+02    9.6100000000e+02    5.0000000000e-02   -1.7263261379e+01    9.9161892087e-01    9.9687825182e-01
     21992   -1.7256825278e+01    2.6026903811e-01    9.5801583351e+02    9.5800000000e+02    7.5000000000e-02   -1.7260135140e+01    9.8613291806e-01    9.9895615866e-01
     21993   -1.7260861405e+01    2.3478343992e-01    9.5998455365e+02    9.6000000000e+02    5.0000000000e-02   -1.7262220895e+01    9.9053187224e-01    1.0000000000e+00
     21994   -1.7256145785e+01    2.4756637213e-01    9.6195185896e+02    9.6200000000e+02    5.0000000000e-02   -1.7264301815e+01    9.8891195515e-01    9.9896049896e-01
     21995   -1.7250843841e+01    2.4578743163e-01    9.6189131821e+02    9.6200000000e+02    2.5000000000e-02   -1.7264301754e+01    9.8851074404e-01    9.9792099792e-01
     21996   -1.7263990506e+01    2.4113881666e-01    9.5995149326e+02    9.6000000000e+02    5.0000000000e-02   -1.7262220311e+01    9.9081277458e-01    1.0000000000e+00
     21997   -1.7253628431e+01    1.5430573090e-01    9.6095283038e+02    9.6100000000e+02    2.5000000000e-02   -1.7263260918e+01    9.9183002624e-01    9.9791883455e-01
     21998   -1.7265307157e+01    1.4563874312e-01    9.6195162989e+02    9.6200000000e+02    7.5000000000e-02   -1.7264301040e+01    9.9288899888e-01    9.9688149688e-01
     21999   -1.7247592794e+01    3.8161809105e-01    9.5895314224e+02    9.5900000000e+02    5.0000000000e-02   -1.7261177274e+01    9.9000089601e-01    9.9791449426e-01
     22000   -1.7281970166e+01    3.2924706869e-01    9.5901900667e+02    9.5900000000e+02    5.0000000000e-02   -1.7261177414e+01    9.9149133254e-01    1.0000000000e+00
     22001   -1.7262950241e+01    2.9367586265e-01    9.6007340319e+02    9.6000000000e+02    2.5000000000e-02   -1.7262218959e+01    9.8354430703e-01    1.0000000000e+00
     22002   -1.7242775564e+01    1.8351634500e-01    9.6188399943e+02    9.6200000000e+02    5.0000000000e-02   -1.7264301023e+01    9.8591127271e-01    9.9896049896e-01
     22003   -1.7240714605e+01    1.7345008356e-01    9.6179232895e+02    9.6200000000e+02    2.5000000000e-02   -1.7264301056e+01    9.8902336306e-01    9.9896049896e-01
     22004   -1.7253207632e+01    2.3566909004e-01    9.6083911438e+02    9.6100000000e+02    2.5000000000e-02   -1.7263260131e+01    9.9021741978e-01    9.9895941727e-01
     22005   -1.7260676323e+01    2.0477534485e-01    9.6193065293e+02    9.6200000000e+02    5.0000000000e-02   -1.7264299195e+01    9.8655067773e-01    9.9896049896e-01
